,T,H,Time
392,27.0,37.0,2982
393,27.0,37.0,2983
394,27.0,37.0,2984
395,27.0,37.0,2985
396,27.0,37.0,2986
397,27.0,37.0,2987
398,27.0,37.0,2988
399,27.0,37.0,2989
400,27.0,38.0,2990
401,27.0,38.0,2991
402,27.0,38.0,2992
403,27.0,38.0,2993
404,27.0,38.0,2994
405,27.0,38.0,2995
406,27.0,38.0,2996
407,27.0,38.0,2997
408,27.0,37.0,2998
409,27.0,37.0,2999
410,27.0,37.0,3000
411,27.0,37.0,3001
412,27.0,37.0,3002
413,27.0,37.0,3003
414,27.0,37.0,3004
415,27.0,37.0,3005
416,27.0,37.0,3006
417,27.0,37.0,3007
418,27.0,37.0,3008
419,27.0,37.0,3009
420,27.0,37.0,3010
421,27.0,37.0,3011
422,27.0,37.0,3012
423,27.0,37.0,3014
424,27.0,37.0,3015
425,27.0,37.0,3016
426,27.0,37.0,3017
427,27.0,37.0,3018
428,27.0,37.0,3019
429,27.0,37.0,3020
430,27.0,37.0,3021
431,27.0,37.0,3022
432,27.0,37.0,3023
433,27.0,37.0,3024
434,27.0,37.0,3025
435,27.0,37.0,3026
436,27.0,37.0,3027
437,27.0,37.0,3028
438,27.0,38.0,3029
439,27.0,38.0,3030
440,27.0,38.0,3031
441,27.0,38.0,3032
442,27.0,38.0,3033
443,27.0,38.0,3034
444,27.0,38.0,3035
445,27.0,38.0,3036
446,27.0,37.0,3037
447,27.0,37.0,3038
448,27.0,37.0,3039
449,27.0,37.0,3040
450,27.0,37.0,3041
451,27.0,37.0,3042
452,27.0,37.0,3043
453,27.0,37.0,3044
454,27.0,37.0,3045
455,27.0,37.0,3046
456,27.0,37.0,3047
457,27.0,37.0,3048
458,27.0,37.0,3050
459,27.0,37.0,3051
460,27.0,37.0,3052
461,27.0,37.0,3053
462,27.0,37.0,3054
463,27.0,37.0,3055
464,27.0,37.0,3056
465,27.0,37.0,3057
466,27.0,37.0,3058
467,27.0,37.0,3059
468,27.0,37.0,3060
469,27.0,37.0,3061
470,27.0,37.0,3062
471,27.0,37.0,3063
472,27.0,37.0,3064
473,27.0,37.0,3065
474,27.0,37.0,3066
475,27.0,37.0,3067
476,27.0,37.0,3068
477,27.0,37.0,3069
478,27.0,37.0,3070
479,27.0,37.0,3071
480,27.0,37.0,3072
481,27.0,37.0,3073
482,27.0,37.0,3074
483,27.0,37.0,3075
484,27.0,37.0,3076
485,27.0,37.0,3077
486,27.0,37.0,3078
487,27.0,37.0,3079
488,27.0,37.0,3080
489,27.0,37.0,3081
490,27.0,37.0,3083
491,27.0,37.0,3084
492,27.0,37.0,3085
493,27.0,37.0,3086
494,27.0,37.0,3087
495,27.0,37.0,3088
496,27.0,37.0,3089
497,27.0,37.0,3090
498,27.0,37.0,3091
499,27.0,37.0,3092
