,T,H,Time
92,27.0,37.0,4218
93,27.0,37.0,4219
94,27.0,37.0,4220
95,27.0,37.0,4221
96,27.0,37.0,4222
97,27.0,37.0,4223
98,27.0,37.0,4224
99,27.0,37.0,4225
100,27.0,37.0,4226
101,27.0,37.0,4227
102,27.0,37.0,4228
103,27.0,37.0,4229
104,27.0,37.0,4230
105,27.0,37.0,4231
106,27.0,36.0,4232
107,27.0,36.0,4233
108,27.0,37.0,4235
109,27.0,37.0,4236
110,27.0,37.0,4237
111,27.0,37.0,4238
112,27.0,37.0,4239
113,27.0,37.0,4240
114,27.0,37.0,4241
115,27.0,37.0,4242
116,27.0,37.0,4243
117,27.0,37.0,4244
118,27.0,37.0,4245
119,27.0,37.0,4246
120,27.0,37.0,4247
121,27.0,37.0,4248
122,27.0,37.0,4249
123,27.0,37.0,4250
124,27.0,37.0,4251
125,27.0,37.0,4252
126,27.0,37.0,4253
127,27.0,37.0,4254
128,27.0,37.0,4255
129,27.0,37.0,4256
130,27.0,37.0,4257
131,27.0,37.0,4258
132,27.0,37.0,4259
133,27.0,37.0,4260
134,27.0,37.0,4261
135,27.0,37.0,4262
136,27.0,37.0,4263
137,27.0,37.0,4264
138,27.0,37.0,4265
139,27.0,37.0,4266
140,27.0,37.0,4267
141,27.0,37.0,4269
142,27.0,37.0,4270
143,27.0,37.0,4271
144,27.0,37.0,4272
145,27.0,37.0,4273
146,27.0,37.0,4274
147,27.0,37.0,4275
148,27.0,37.0,4276
149,27.0,37.0,4277
150,27.0,37.0,4278
151,27.0,37.0,4279
152,27.0,37.0,4280
153,27.0,37.0,4281
154,27.0,37.0,4282
155,27.0,37.0,4283
156,27.0,37.0,4284
157,27.0,37.0,4285
158,27.0,37.0,4286
159,27.0,37.0,4287
160,27.0,37.0,4288
161,27.0,37.0,4289
162,27.0,37.0,4290
163,27.0,37.0,4291
164,27.0,37.0,4292
165,27.0,37.0,4293
166,27.0,37.0,4294
167,27.0,37.0,4295
168,27.0,37.0,4296
169,27.0,37.0,4297
170,27.0,37.0,4298
171,27.0,37.0,4299
172,27.0,37.0,4300
173,27.0,37.0,4301
174,27.0,37.0,4303
175,27.0,37.0,4304
176,27.0,37.0,4305
177,27.0,37.0,4306
178,27.0,37.0,4307
179,27.0,37.0,4308
180,27.0,37.0,4309
181,27.0,37.0,4310
182,27.0,37.0,4311
183,27.0,37.0,4312
184,27.0,36.0,4313
185,27.0,36.0,4314
186,27.0,37.0,4315
187,27.0,37.0,4316
188,27.0,37.0,4317
189,27.0,37.0,4318
190,27.0,37.0,4319
191,27.0,37.0,4320
192,27.0,37.0,4321
193,27.0,37.0,4322
194,27.0,37.0,4323
195,27.0,37.0,4324
196,27.0,37.0,4325
197,27.0,37.0,4326
198,27.0,37.0,4327
199,27.0,37.0,4328
200,27.0,37.0,4329
201,27.0,37.0,4330
202,27.0,37.0,4331
203,27.0,37.0,4332
204,27.0,37.0,4333
205,27.0,37.0,4334
206,27.0,37.0,4336
207,27.0,37.0,4337
208,27.0,37.0,4338
209,27.0,37.0,4339
210,27.0,37.0,4340
211,27.0,37.0,4341
212,27.0,37.0,4342
213,27.0,37.0,4343
214,27.0,37.0,4344
215,27.0,37.0,4345
216,27.0,37.0,4346
217,27.0,37.0,4347
218,27.0,37.0,4348
219,27.0,37.0,4349
220,27.0,37.0,4350
221,27.0,37.0,4351
222,27.0,37.0,4352
223,27.0,37.0,4353
224,27.0,37.0,4354
225,27.0,37.0,4355
226,27.0,37.0,4356
227,27.0,37.0,4357
228,27.0,37.0,4358
229,27.0,37.0,4359
230,27.0,37.0,4360
231,27.0,37.0,4361
232,27.0,37.0,4362
233,27.0,37.0,4363
234,27.0,37.0,4364
235,27.0,37.0,4365
236,27.0,37.0,4366
237,27.0,37.0,4367
238,27.0,37.0,4369
239,27.0,37.0,4370
240,27.0,37.0,4371
241,27.0,37.0,4372
242,27.0,37.0,4373
243,27.0,37.0,4374
244,27.0,37.0,4375
245,27.0,37.0,4376
246,27.0,37.0,4377
247,27.0,37.0,4378
248,27.0,37.0,4379
249,27.0,37.0,4380
250,27.0,37.0,4381
251,27.0,37.0,4382
252,27.0,37.0,4383
253,27.0,37.0,4384
254,27.0,37.0,4385
255,27.0,37.0,4386
256,27.0,37.0,4387
257,27.0,37.0,4388
258,27.0,37.0,4389
259,27.0,37.0,4390
260,27.0,37.0,4391
261,27.0,37.0,4392
262,27.0,37.0,4393
263,27.0,37.0,4394
264,27.0,37.0,4395
265,27.0,37.0,4396
266,27.0,37.0,4397
267,27.0,37.0,4398
268,27.0,37.0,4399
269,27.0,37.0,4400
270,27.0,37.0,4402
271,27.0,37.0,4403
272,27.0,37.0,4403
273,27.0,37.0,4405
274,27.0,37.0,4406
275,27.0,37.0,4407
276,27.0,37.0,4408
277,27.0,37.0,4409
278,27.0,37.0,4410
279,27.0,37.0,4411
280,27.0,37.0,4412
281,27.0,37.0,4413
282,27.0,37.0,4414
283,27.0,37.0,4415
284,27.0,37.0,4416
285,27.0,37.0,4417
286,27.0,37.0,4418
287,27.0,37.0,4419
288,27.0,37.0,4420
289,27.0,37.0,4421
290,27.0,37.0,4422
291,27.0,37.0,4423
292,27.0,37.0,4424
293,27.0,37.0,4425
294,27.0,37.0,4426
295,27.0,37.0,4427
296,27.0,37.0,4428
297,27.0,37.0,4429
298,27.0,37.0,4430
299,27.0,37.0,4431
300,27.0,37.0,4433
301,27.0,37.0,4433
302,27.0,37.0,4434
303,27.0,37.0,4435
304,27.0,37.0,4436
305,27.0,37.0,4438
306,27.0,37.0,4439
307,27.0,37.0,4440
308,27.0,37.0,4441
309,27.0,37.0,4442
310,27.0,37.0,4443
311,27.0,37.0,4444
312,27.0,37.0,4445
313,27.0,37.0,4446
314,27.0,37.0,4447
315,27.0,37.0,4448
316,27.0,37.0,4449
317,27.0,37.0,4450
318,27.0,37.0,4451
319,27.0,37.0,4452
320,27.0,37.0,4453
321,27.0,37.0,4454
322,27.0,37.0,4455
323,27.0,37.0,4456
324,27.0,37.0,4457
325,27.0,37.0,4458
326,27.0,37.0,4459
327,27.0,37.0,4460
328,27.0,37.0,4461
329,27.0,37.0,4462
330,27.0,37.0,4463
331,27.0,37.0,4464
332,27.0,37.0,4465
333,27.0,37.0,4466
334,27.0,37.0,4467
335,27.0,37.0,4468
336,27.0,37.0,4470
337,27.0,37.0,4470
338,27.0,37.0,4472
339,27.0,37.0,4473
340,27.0,37.0,4474
341,27.0,37.0,4475
342,27.0,37.0,4476
343,27.0,37.0,4477
344,27.0,37.0,4478
345,27.0,37.0,4479
346,27.0,37.0,4480
347,27.0,37.0,4481
348,27.0,37.0,4482
349,27.0,37.0,4483
350,27.0,37.0,4484
351,27.0,37.0,4485
352,27.0,37.0,4486
353,27.0,37.0,4487
354,27.0,37.0,4488
355,27.0,37.0,4489
356,27.0,37.0,4490
357,27.0,37.0,4491
358,27.0,37.0,4492
359,27.0,37.0,4493
360,27.0,37.0,4494
361,27.0,37.0,4495
362,27.0,37.0,4496
363,27.0,37.0,4497
364,27.0,37.0,4498
365,27.0,37.0,4499
366,27.0,37.0,4500
367,27.0,37.0,4501
368,27.0,37.0,4502
369,27.0,37.0,4503
370,27.0,37.0,4505
371,27.0,37.0,4506
372,27.0,37.0,4507
373,27.0,37.0,4508
374,27.0,37.0,4509
375,27.0,37.0,4510
376,27.0,37.0,4511
377,27.0,37.0,4512
378,27.0,37.0,4513
379,27.0,37.0,4514
380,27.0,37.0,4515
381,27.0,37.0,4516
382,27.0,37.0,4517
383,27.0,37.0,4518
384,27.0,37.0,4519
385,27.0,37.0,4520
386,27.0,37.0,4521
387,27.0,37.0,4522
388,27.0,37.0,4523
389,27.0,37.0,4524
390,27.0,37.0,4525
391,27.0,37.0,4526
392,27.0,37.0,4527
393,27.0,37.0,4528
394,27.0,37.0,4529
395,27.0,37.0,4530
396,27.0,37.0,4531
397,27.0,37.0,4532
398,27.0,37.0,4533
399,27.0,37.0,4534
400,27.0,37.0,4535
401,27.0,37.0,4536
402,27.0,37.0,4537
403,27.0,37.0,4539
404,27.0,37.0,4540
405,27.0,37.0,4541
406,27.0,37.0,4542
407,27.0,37.0,4543
408,27.0,37.0,4544
409,27.0,37.0,4545
410,27.0,37.0,4546
411,27.0,37.0,4547
412,27.0,38.0,4548
413,27.0,38.0,4549
414,27.0,37.0,4550
415,27.0,37.0,4551
416,27.0,37.0,4552
417,27.0,37.0,4553
418,27.0,38.0,4554
419,27.0,38.0,4555
420,27.0,37.0,4556
421,27.0,37.0,4557
422,27.0,37.0,4558
423,27.0,37.0,4559
424,27.0,37.0,4560
425,27.0,37.0,4561
426,27.0,37.0,4562
427,27.0,37.0,4563
428,27.0,37.0,4564
429,27.0,37.0,4565
430,27.0,37.0,4566
431,27.0,37.0,4567
432,27.0,37.0,4568
433,27.0,37.0,4569
434,27.0,37.0,4570
435,27.0,37.0,4572
436,27.0,37.0,4573
437,27.0,37.0,4574
438,27.0,37.0,4575
439,27.0,37.0,4576
440,27.0,37.0,4577
441,27.0,37.0,4578
442,27.0,37.0,4579
443,27.0,37.0,4580
444,27.0,37.0,4581
445,27.0,37.0,4582
446,27.0,37.0,4583
447,27.0,37.0,4584
448,27.0,37.0,4585
449,27.0,37.0,4586
450,27.0,37.0,4587
451,27.0,37.0,4588
452,27.0,37.0,4589
453,27.0,37.0,4590
454,27.0,37.0,4591
455,27.0,37.0,4592
456,27.0,37.0,4593
457,27.0,37.0,4594
458,27.0,37.0,4595
459,27.0,37.0,4596
460,27.0,37.0,4597
461,27.0,37.0,4598
462,27.0,37.0,4599
463,27.0,37.0,4600
464,27.0,37.0,4601
465,27.0,37.0,4602
466,27.0,37.0,4603
467,27.0,37.0,4604
468,27.0,37.0,4605
469,27.0,37.0,4606
470,27.0,37.0,4608
471,27.0,37.0,4609
472,27.0,37.0,4610
473,27.0,37.0,4611
474,27.0,37.0,4612
475,27.0,37.0,4613
476,27.0,37.0,4614
477,27.0,37.0,4615
478,27.0,37.0,4616
479,27.0,37.0,4617
480,27.0,37.0,4618
481,27.0,37.0,4619
482,27.0,37.0,4620
483,27.0,37.0,4621
484,27.0,37.0,4622
485,27.0,37.0,4623
486,27.0,37.0,4624
487,27.0,37.0,4625
488,27.0,37.0,4626
489,27.0,37.0,4627
490,27.0,37.0,4628
491,27.0,37.0,4629
492,27.0,37.0,4630
493,27.0,37.0,4631
494,27.0,37.0,4632
495,27.0,37.0,4633
496,27.0,37.0,4634
497,27.0,37.0,4635
498,27.0,37.0,4636
499,27.0,37.0,4637
