,T,H,Time
226,26.0,38.0,5386
227,26.0,38.0,5388
228,26.0,38.0,5389
229,26.0,38.0,5390
230,26.0,38.0,5391
231,26.0,38.0,5392
232,26.0,38.0,5393
233,26.0,38.0,5394
234,26.0,38.0,5395
235,26.0,38.0,5396
236,26.0,38.0,5397
237,26.0,38.0,5398
238,26.0,38.0,5399
239,26.0,38.0,5400
240,26.0,38.0,5401
241,26.0,38.0,5402
242,26.0,38.0,5403
243,26.0,38.0,5404
244,26.0,38.0,5405
245,26.0,38.0,5406
246,26.0,38.0,5407
247,26.0,38.0,5408
248,26.0,38.0,5409
249,26.0,38.0,5410
250,26.0,38.0,5411
251,26.0,38.0,5412
252,26.0,38.0,5413
253,26.0,38.0,5414
254,26.0,38.0,5415
255,26.0,38.0,5416
256,26.0,38.0,5417
257,26.0,38.0,5418
258,26.0,38.0,5419
259,26.0,38.0,5420
260,26.0,38.0,5422
261,26.0,38.0,5423
262,26.0,38.0,5424
263,26.0,38.0,5425
264,26.0,38.0,5426
265,26.0,38.0,5427
266,26.0,38.0,5428
267,26.0,38.0,5429
268,26.0,38.0,5430
269,26.0,38.0,5431
270,26.0,38.0,5432
271,26.0,38.0,5433
272,26.0,38.0,5434
273,26.0,38.0,5435
274,26.0,38.0,5436
275,26.0,38.0,5437
276,26.0,38.0,5438
277,26.0,38.0,5439
278,26.0,38.0,5440
279,26.0,38.0,5441
280,26.0,38.0,5442
281,26.0,38.0,5443
282,26.0,38.0,5444
283,26.0,38.0,5445
284,26.0,38.0,5446
285,26.0,38.0,5447
286,26.0,38.0,5448
287,26.0,38.0,5449
288,26.0,38.0,5450
289,26.0,38.0,5451
290,26.0,38.0,5452
291,26.0,38.0,5453
292,26.0,38.0,5455
293,26.0,38.0,5456
294,26.0,38.0,5457
295,26.0,38.0,5458
296,26.0,38.0,5459
297,26.0,38.0,5460
298,26.0,38.0,5461
299,26.0,38.0,5462
300,26.0,38.0,5463
301,26.0,38.0,5464
302,26.0,38.0,5465
303,26.0,38.0,5466
304,26.0,38.0,5467
305,26.0,38.0,5468
306,26.0,38.0,5469
307,26.0,38.0,5470
308,26.0,38.0,5471
309,26.0,38.0,5472
310,26.0,38.0,5473
311,26.0,38.0,5474
312,26.0,38.0,5475
313,26.0,38.0,5476
314,26.0,38.0,5477
315,26.0,38.0,5478
316,26.0,38.0,5479
317,26.0,38.0,5480
318,26.0,38.0,5481
319,26.0,38.0,5482
320,26.0,38.0,5483
321,26.0,38.0,5484
322,26.0,38.0,5485
323,26.0,38.0,5487
324,26.0,38.0,5487
325,26.0,38.0,5489
326,26.0,38.0,5490
327,26.0,38.0,5491
328,26.0,38.0,5492
329,26.0,38.0,5493
330,26.0,38.0,5494
331,26.0,38.0,5495
332,26.0,38.0,5496
333,26.0,38.0,5497
334,26.0,38.0,5498
335,26.0,38.0,5499
336,26.0,38.0,5500
337,26.0,38.0,5501
338,26.0,38.0,5502
339,26.0,38.0,5503
340,26.0,38.0,5504
341,26.0,38.0,5505
342,26.0,38.0,5506
343,26.0,38.0,5507
344,26.0,38.0,5508
345,26.0,38.0,5509
346,26.0,38.0,5510
347,26.0,38.0,5511
348,26.0,38.0,5512
349,26.0,38.0,5513
350,26.0,38.0,5514
351,26.0,38.0,5515
352,26.0,38.0,5516
353,26.0,38.0,5517
354,26.0,38.0,5518
355,26.0,38.0,5519
356,26.0,38.0,5520
357,26.0,38.0,5521
358,26.0,38.0,5523
359,26.0,38.0,5524
360,26.0,38.0,5525
361,26.0,38.0,5526
362,26.0,38.0,5527
363,26.0,38.0,5528
364,26.0,38.0,5529
365,26.0,38.0,5530
366,26.0,38.0,5531
367,26.0,38.0,5532
368,26.0,38.0,5533
369,26.0,38.0,5534
370,26.0,38.0,5535
371,26.0,38.0,5536
372,26.0,38.0,5537
373,26.0,38.0,5538
374,26.0,38.0,5539
375,26.0,38.0,5540
376,26.0,38.0,5541
377,26.0,38.0,5542
378,26.0,38.0,5543
379,26.0,38.0,5544
380,26.0,38.0,5545
381,26.0,38.0,5546
382,26.0,38.0,5547
383,26.0,38.0,5548
384,26.0,38.0,5549
385,26.0,38.0,5550
386,26.0,38.0,5551
387,26.0,38.0,5552
388,26.0,38.0,5553
389,26.0,38.0,5554
390,26.0,38.0,5556
391,26.0,38.0,5557
392,26.0,38.0,5558
393,26.0,38.0,5559
394,26.0,38.0,5560
395,26.0,38.0,5561
396,26.0,38.0,5562
397,26.0,38.0,5563
398,26.0,38.0,5564
399,26.0,38.0,5565
400,26.0,38.0,5566
401,26.0,38.0,5567
402,26.0,38.0,5568
403,26.0,38.0,5569
404,26.0,38.0,5570
405,26.0,38.0,5571
406,26.0,38.0,5572
407,26.0,38.0,5573
408,26.0,38.0,5574
409,26.0,38.0,5575
410,26.0,38.0,5576
411,26.0,38.0,5577
412,26.0,38.0,5578
413,26.0,38.0,5579
414,26.0,38.0,5580
415,26.0,38.0,5581
416,26.0,38.0,5582
417,26.0,38.0,5583
418,26.0,38.0,5584
419,26.0,38.0,5586
420,26.0,38.0,5586
421,26.0,38.0,5587
422,26.0,38.0,5588
423,26.0,38.0,5590
424,26.0,38.0,5591
425,26.0,38.0,5592
426,26.0,38.0,5593
427,26.0,38.0,5594
428,26.0,38.0,5595
429,26.0,38.0,5596
430,26.0,38.0,5597
431,26.0,38.0,5598
432,26.0,38.0,5599
433,26.0,38.0,5600
434,26.0,38.0,5601
435,26.0,38.0,5602
436,26.0,38.0,5603
437,26.0,38.0,5604
438,26.0,38.0,5605
439,26.0,38.0,5606
440,26.0,38.0,5607
441,26.0,38.0,5608
442,26.0,38.0,5609
443,26.0,38.0,5610
444,26.0,38.0,5611
445,26.0,38.0,5612
446,26.0,38.0,5613
447,26.0,38.0,5614
448,26.0,38.0,5615
449,26.0,38.0,5616
450,26.0,38.0,5617
451,26.0,38.0,5618
452,26.0,38.0,5619
453,26.0,38.0,5620
454,26.0,38.0,5621
455,26.0,38.0,5622
456,26.0,38.0,5624
457,26.0,38.0,5625
458,26.0,38.0,5626
459,26.0,38.0,5627
460,26.0,38.0,5628
461,26.0,38.0,5629
462,26.0,38.0,5630
463,26.0,38.0,5631
464,26.0,38.0,5632
465,26.0,38.0,5633
466,26.0,38.0,5634
467,26.0,38.0,5635
468,26.0,38.0,5636
469,26.0,38.0,5637
470,26.0,38.0,5638
471,26.0,38.0,5639
472,26.0,38.0,5640
473,26.0,38.0,5641
474,26.0,38.0,5642
475,26.0,38.0,5643
476,26.0,38.0,5644
477,26.0,38.0,5645
478,26.0,38.0,5646
479,26.0,38.0,5647
480,26.0,38.0,5648
481,26.0,38.0,5649
482,26.0,38.0,5650
483,26.0,38.0,5651
484,26.0,38.0,5652
485,26.0,38.0,5653
486,26.0,38.0,5654
487,26.0,38.0,5656
488,26.0,38.0,5656
489,26.0,38.0,5658
490,26.0,38.0,5659
491,26.0,38.0,5660
492,26.0,38.0,5661
493,26.0,38.0,5662
494,26.0,38.0,5663
495,26.0,38.0,5664
496,26.0,38.0,5665
497,26.0,38.0,5666
498,26.0,38.0,5667
499,26.0,38.0,5668
